Pedido_ID,Venta_ID,Cliente_RUC,Lote_ID,Cantidad_Solicitada,Precio_Unitario,Subtotal,IGV,Total
11431,1908,20000078,77,28,22.07,617.96,111.23,729.19
11432,1908,20000078,121,21,170.88,3588.48,645.93,4234.41
11433,1908,20000078,461,14,204.49,2862.86,515.31,3378.17
11434,1908,20000078,224,31,172.36,5343.16,961.77,6304.93
11435,1909,20000455,514,22,180.87,3979.14,716.25,4695.39
11436,1909,20000455,48,17,25.54,434.18,78.15,512.33
11437,1909,20000455,424,28,58.3,1632.4,293.83,1926.23
11438,1909,20000455,259,19,29.13,553.47,99.62,653.09
11439,1910,20000313,506,22,227.95,5014.9,902.68,5917.58
11440,1910,20000313,540,17,232.35,3949.95,710.99,4660.94
11441,1910,20000313,206,14,170.33,2384.62,429.23,2813.85
11442,1910,20000313,145,24,31.82,763.68,137.46,901.14
11443,1911,20000006,494,26,55.79,1450.54,261.1,1711.64
11444,1911,20000006,130,26,103.18,2682.68,482.88,3165.56
11445,1911,20000006,340,25,199.96,4999.0,899.82,5898.82
11446,1911,20000006,382,16,101.18,1618.88,291.4,1910.28
11447,1911,20000006,228,29,203.11,5890.19,1060.23,6950.42
11448,1911,20000006,225,27,89.14,2406.78,433.22,2840.0
11449,1911,20000006,528,18,210.66,3791.88,682.54,4474.42
11450,1911,20000006,232,29,27.72,803.88,144.7,948.58
11451,1912,20000379,482,19,169.94,3228.86,581.19,3810.05
11452,1912,20000379,283,18,171.15,3080.7,554.53,3635.23
11453,1912,20000379,494,24,55.79,1338.96,241.01,1579.97
11454,1912,20000379,48,19,25.54,485.26,87.35,572.61
11455,1912,20000379,286,27,150.44,4061.88,731.14,4793.02
11456,1913,20000556,351,21,139.51,2929.71,527.35,3457.06
11457,1913,20000556,51,16,214.4,3430.4,617.47,4047.87
11458,1913,20000556,117,28,25.67,718.76,129.38,848.14
11459,1913,20000556,152,25,117.45,2936.25,528.52,3464.78
11460,1913,20000556,534,19,166.73,3167.87,570.22,3738.09
11461,1914,20000527,340,25,199.96,4999.0,899.82,5898.82
11462,1914,20000527,525,25,218.78,5469.5,984.51,6454.01
11463,1914,20000527,235,15,163.98,2459.7,442.75,2902.45
11464,1914,20000527,213,15,59.45,891.75,160.51,1052.26
11465,1914,20000527,328,17,94.46,1605.82,289.05,1894.87
11466,1914,20000527,268,14,77.12,1079.68,194.34,1274.02
11467,1915,20000392,121,24,170.88,4101.12,738.2,4839.32
11468,1915,20000392,354,26,25.63,666.38,119.95,786.33
11469,1915,20000392,154,27,117.45,3171.15,570.81,3741.96
11470,1915,20000392,323,15,228.41,3426.15,616.71,4042.86
11471,1916,20000471,482,19,169.94,3228.86,581.19,3810.05
11472,1916,20000471,163,23,177.92,4092.16,736.59,4828.75
11473,1916,20000471,228,34,203.11,6905.74,1243.03,8148.77
11474,1916,20000471,107,20,31.44,628.8,113.18,741.98
11475,1916,20000471,64,18,111.41,2005.38,360.97,2366.35
11476,1916,20000471,11,17,169.26,2877.42,517.94,3395.36
11477,1916,20000471,135,23,109.17,2510.91,451.96,2962.87
11478,1916,20000471,361,16,200.33,3205.28,576.95,3782.23
11479,1917,20000593,286,22,150.44,3309.68,595.74,3905.42
11480,1917,20000593,237,19,163.98,3115.62,560.81,3676.43
11481,1917,20000593,427,22,62.12,1366.64,246.0,1612.64
11482,1917,20000593,154,26,117.45,3053.7,549.67,3603.37
11483,1917,20000593,250,15,164.17,2462.55,443.26,2905.81
11484,1918,20000436,450,16,103.92,1662.72,299.29,1962.01
11485,1918,20000436,492,24,55.79,1338.96,241.01,1579.97
11486,1918,20000436,130,31,103.18,3198.58,575.74,3774.32
11487,1918,20000436,263,16,77.12,1233.92,222.11,1456.03
11488,1918,20000436,334,19,169.55,3221.45,579.86,3801.31
11489,1918,20000436,54,16,214.4,3430.4,617.47,4047.87
11490,1918,20000436,237,18,163.98,2951.64,531.3,3482.94
11491,1919,20000252,492,26,55.79,1450.54,261.1,1711.64
11492,1919,20000252,499,15,112.58,1688.7,303.97,1992.67
11493,1919,20000252,225,23,89.14,2050.22,369.04,2419.26
11494,1919,20000252,441,21,80.94,1699.74,305.95,2005.69
11495,1919,20000252,465,16,235.4,3766.4,677.95,4444.35
11496,1919,20000252,515,15,212.94,3194.1,574.94,3769.04
11497,1920,20000532,130,22,103.18,2269.96,408.59,2678.55
11498,1920,20000532,73,16,130.33,2085.28,375.35,2460.63
11499,1920,20000532,467,10,235.4,2354.0,423.72,2777.72
11500,1920,20000532,386,16,203.09,3249.44,584.9,3834.34
11501,1920,20000532,514,25,180.87,4521.75,813.91,5335.66
11502,1920,20000532,121,25,170.88,4272.0,768.96,5040.96
11503,1920,20000532,411,19,86.29,1639.51,295.11,1934.62
11504,1920,20000532,273,23,163.63,3763.49,677.43,4440.92
11505,1921,20000321,515,18,212.94,3832.92,689.93,4522.85
11506,1921,20000321,386,19,203.09,3858.71,694.57,4553.28
11507,1921,20000321,341,22,199.96,4399.12,791.84,5190.96
11508,1921,20000321,250,17,164.17,2790.89,502.36,3293.25
11509,1921,20000321,176,19,81.37,1546.03,278.29,1824.32
11510,1921,20000321,304,22,35.83,788.26,141.89,930.15
11511,1922,20000344,343,23,137.87,3171.01,570.78,3741.79
11512,1922,20000344,362,14,200.33,2804.62,504.83,3309.45
11513,1922,20000344,11,19,169.26,3215.94,578.87,3794.81
11514,1922,20000344,395,17,85.94,1460.98,262.98,1723.96
11515,1923,20000153,324,26,228.41,5938.66,1068.96,7007.62
11516,1923,20000153,83,14,201.09,2815.26,506.75,3322.01
11517,1923,20000153,95,13,246.85,3209.05,577.63,3786.68
11518,1923,20000153,368,24,194.01,4656.24,838.12,5494.36
11519,1923,20000153,48,23,25.54,587.42,105.74,693.16
11520,1923,20000153,98,19,19.55,371.45,66.86,438.31
11521,1923,20000153,482,16,169.94,2719.04,489.43,3208.47
11522,1923,20000153,41,17,67.82,1152.94,207.53,1360.47
11523,1924,20000290,26,12,37.93,455.16,81.93,537.09
11524,1924,20000290,450,17,103.92,1766.64,318.0,2084.64
11525,1924,20000290,224,28,172.36,4826.08,868.69,5694.77
11526,1924,20000290,135,25,109.17,2729.25,491.26,3220.51
11527,1924,20000290,67,29,196.4,5695.6,1025.21,6720.81
11528,1924,20000290,525,23,218.78,5031.94,905.75,5937.69
11529,1925,20000003,450,14,103.92,1454.88,261.88,1716.76
11530,1925,20000003,196,17,181.81,3090.77,556.34,3647.11
11531,1925,20000003,225,20,89.14,1782.8,320.9,2103.7
11532,1925,20000003,410,16,86.29,1380.64,248.52,1629.16
11533,1925,20000003,494,23,55.79,1283.17,230.97,1514.14
11534,1926,20000217,475,15,110.26,1653.9,297.7,1951.6
11535,1926,20000217,105,23,192.09,4418.07,795.25,5213.32
11536,1926,20000217,382,11,101.18,1112.98,200.34,1313.32
11537,1926,20000217,269,15,63.35,950.25,171.04,1121.3
11538,1926,20000217,158,23,72.35,1664.05,299.53,1963.58
11539,1927,20000302,300,31,83.03,2573.93,463.31,3037.24
11540,1927,20000302,528,22,210.66,4634.52,834.21,5468.73
11541,1927,20000302,176,18,81.37,1464.66,263.64,1728.3
11542,1927,20000302,282,22,241.87,5321.14,957.81,6278.95
11543,1927,20000302,237,16,163.98,2623.68,472.26,3095.94
11544,1927,20000302,18,16,75.96,1215.36,218.76,1434.12
11545,1927,20000302,339,21,199.96,4199.16,755.85,4955.01
11546,1927,20000302,66,23,196.4,4517.2,813.1,5330.3
11547,1928,20000179,432,16,38.4,614.4,110.59,724.99
11548,1928,20000179,410,16,86.29,1380.64,248.52,1629.16
11549,1928,20000179,277,25,157.03,3925.75,706.63,4632.39
11550,1928,20000179,128,16,120.2,1923.2,346.18,2269.38
11551,1928,20000179,148,19,31.82,604.58,108.82,713.4
11552,1928,20000179,416,20,157.27,3145.4,566.17,3711.57
11553,1928,20000179,300,29,83.03,2407.87,433.42,2841.29
11554,1928,20000179,389,16,203.09,3249.44,584.9,3834.34
11555,1929,20000260,243,24,53.88,1293.12,232.76,1525.88
11556,1929,20000260,139,13,116.09,1509.17,271.65,1780.82
11557,1929,20000260,154,29,117.45,3406.05,613.09,4019.14
11558,1929,20000260,213,17,59.45,1010.65,181.92,1192.57
11559,1929,20000260,115,25,25.67,641.75,115.52,757.26
11560,1929,20000260,176,18,81.37,1464.66,263.64,1728.3
11561,1930,20000478,343,24,137.87,3308.88,595.6,3904.48
11562,1930,20000478,36,18,116.94,2104.92,378.89,2483.81
11563,1930,20000478,72,16,130.33,2085.28,375.35,2460.63
11564,1930,20000478,479,19,110.26,2094.94,377.09,2472.03
11565,1931,20000161,525,16,218.78,3500.48,630.09,4130.57
11566,1931,20000161,278,34,157.03,5339.02,961.02,6300.04
11567,1931,20000161,328,14,94.46,1322.44,238.04,1560.48
11568,1931,20000161,106,24,31.44,754.56,135.82,890.38
11569,1931,20000161,263,15,77.12,1156.8,208.22,1365.02
11570,1931,20000161,1,22,144.14,3171.08,570.79,3741.87
11571,1931,20000161,313,12,139.69,1676.28,301.73,1978.01
11572,1932,20000100,88,18,201.09,3619.62,651.53,4271.15
11573,1932,20000100,365,28,194.01,5432.28,977.81,6410.09
11574,1932,20000100,259,18,29.13,524.34,94.38,618.72
11575,1932,20000100,11,18,169.26,3046.68,548.4,3595.08
11576,1932,20000100,482,21,169.94,3568.74,642.37,4211.11
11577,1932,20000100,117,22,25.67,564.74,101.65,666.39
11578,1932,20000100,67,26,196.4,5106.4,919.15,6025.55
11579,1932,20000100,144,19,182.52,3467.88,624.22,4092.1
11580,1933,20000522,144,21,182.52,3832.92,689.93,4522.85
11581,1933,20000522,75,17,130.33,2215.61,398.81,2614.42
11582,1933,20000522,84,17,201.09,3418.53,615.34,4033.87
11583,1933,20000522,135,31,109.17,3384.27,609.17,3993.44
11584,1933,20000522,110,28,37.35,1045.8,188.24,1234.04
11585,1933,20000522,48,18,25.54,459.72,82.75,542.47
11586,1933,20000522,336,19,169.55,3221.45,579.86,3801.31
11587,1933,20000522,492,27,55.79,1506.33,271.14,1777.47
11588,1934,20000006,243,23,53.88,1239.24,223.06,1462.3
11589,1934,20000006,397,15,85.94,1289.1,232.04,1521.14
11590,1934,20000006,146,23,31.82,731.86,131.73,863.59
11591,1934,20000006,73,17,130.33,2215.61,398.81,2614.42
11592,1934,20000006,528,19,210.66,4002.54,720.46,4723.0
11593,1934,20000006,158,27,72.35,1953.45,351.62,2305.07
11594,1934,20000006,98,20,19.55,391.0,70.38,461.38
11595,1935,20000169,77,21,22.07,463.47,83.42,546.89
11596,1935,20000169,398,11,242.8,2670.8,480.74,3151.54
11597,1935,20000169,48,20,25.54,510.8,91.94,602.74
11598,1935,20000169,228,33,203.11,6702.63,1206.47,7909.1
11599,1936,20000207,23,14,193.21,2704.94,486.89,3191.83
11600,1936,20000207,106,22,31.44,691.68,124.5,816.18
11601,1936,20000207,243,24,53.88,1293.12,232.76,1525.88
11602,1936,20000207,274,22,163.63,3599.86,647.97,4247.83
11603,1936,20000207,54,16,214.4,3430.4,617.47,4047.87
11604,1936,20000207,269,20,63.35,1267.0,228.06,1495.06
11605,1936,20000207,278,29,157.03,4553.87,819.7,5373.57
11606,1936,20000207,395,17,85.94,1460.98,262.98,1723.96
11607,1937,20000166,278,28,157.03,4396.84,791.43,5188.27
11608,1937,20000166,339,25,199.96,4999.0,899.82,5898.82
11609,1937,20000166,41,22,67.82,1492.04,268.57,1760.61
11610,1937,20000166,470,21,65.0,1365.0,245.7,1610.7
11611,1938,20000594,343,22,137.87,3033.14,545.97,3579.11
11612,1938,20000594,328,16,94.46,1511.36,272.04,1783.4
11613,1938,20000594,59,15,111.41,1671.15,300.81,1971.96
11614,1938,20000594,270,19,63.35,1203.65,216.66,1420.31
11615,1938,20000594,313,11,139.69,1536.59,276.59,1813.18
11616,1939,20000330,9,22,23.48,516.56,92.98,609.54
11617,1939,20000330,224,25,172.36,4309.0,775.62,5084.62
11618,1939,20000330,450,15,103.92,1558.8,280.58,1839.38
11619,1939,20000330,515,16,212.94,3407.04,613.27,4020.31
11620,1939,20000330,163,20,177.92,3558.4,640.51,4198.91
11621,1939,20000330,392,23,125.29,2881.67,518.7,3400.37
11622,1940,20000450,224,27,172.36,4653.72,837.67,5491.39
11623,1940,20000450,43,21,67.82,1424.22,256.36,1680.58
11624,1940,20000450,163,19,177.92,3380.48,608.49,3988.97
11625,1940,20000450,365,25,194.01,4850.25,873.04,5723.3
11626,1940,20000450,437,18,38.4,691.2,124.42,815.62
11627,1940,20000450,295,13,83.6,1086.8,195.62,1282.42
11628,1940,20000450,514,24,180.87,4340.88,781.36,5122.24
11629,1941,20000360,341,27,199.96,5398.92,971.81,6370.73
11630,1941,20000360,87,17,201.09,3418.53,615.34,4033.87
11631,1941,20000360,283,23,171.15,3936.45,708.56,4645.01
11632,1941,20000360,268,14,77.12,1079.68,194.34,1274.02
11633,1942,20000244,534,20,166.73,3334.6,600.23,3934.83
11634,1942,20000244,1,19,144.14,2738.66,492.96,3231.62
11635,1942,20000244,154,29,117.45,3406.05,613.09,4019.14
11636,1942,20000244,300,32,83.03,2656.96,478.25,3135.21
11637,1942,20000244,324,22,228.41,5025.02,904.5,5929.52
11638,1943,20000016,525,26,218.78,5688.28,1023.89,6712.17
11639,1943,20000016,77,23,22.07,507.61,91.37,598.98
11640,1943,20000016,207,17,59.45,1010.65,181.92,1192.57
11641,1943,20000016,474,19,110.26,2094.94,377.09,2472.03
11642,1943,20000016,247,23,53.88,1239.24,223.06,1462.3
11643,1943,20000016,33,20,116.94,2338.8,420.98,2759.78
11644,1943,20000016,250,18,164.17,2955.06,531.91,3486.97
11645,1944,20000286,27,21,74.2,1558.2,280.48,1838.68
11646,1944,20000286,232,26,27.72,720.72,129.73,850.45
11647,1944,20000286,337,23,169.55,3899.65,701.94,4601.59
11648,1944,20000286,440,22,80.94,1780.68,320.52,2101.2
11649,1944,20000286,358,25,225.71,5642.75,1015.69,6658.44
11650,1945,20000453,303,37,83.03,3072.11,552.98,3625.09
11651,1945,20000453,220,20,130.45,2609.0,469.62,3078.62
11652,1945,20000453,509,24,227.95,5470.8,984.74,6455.54
11653,1945,20000453,456,20,217.45,4349.0,782.82,5131.82
11654,1945,20000453,187,33,219.6,7246.8,1304.42,8551.22
11655,1946,20000300,494,24,55.79,1338.96,241.01,1579.97
11656,1946,20000300,1,19,144.14,2738.66,492.96,3231.62
11657,1946,20000300,196,19,181.81,3454.39,621.79,4076.18
11658,1946,20000300,392,23,125.29,2881.67,518.7,3400.37
11659,1946,20000300,250,17,164.17,2790.89,502.36,3293.25
11660,1946,20000300,113,24,37.35,896.4,161.35,1057.75
11661,1946,20000300,528,20,210.66,4213.2,758.38,4971.58
11662,1946,20000300,224,29,172.36,4998.44,899.72,5898.16
11663,1947,20000126,158,23,72.35,1664.05,299.53,1963.58
11664,1947,20000126,286,25,150.44,3761.0,676.98,4437.98
11665,1947,20000126,83,16,201.09,3217.44,579.14,3796.58
11666,1947,20000126,411,15,86.29,1294.35,232.98,1527.33
11667,1948,20000442,397,15,85.94,1289.1,232.04,1521.14
11668,1948,20000442,168,27,69.94,1888.38,339.91,2228.29
11669,1948,20000442,270,18,63.35,1140.3,205.25,1345.55
11670,1948,20000442,240,18,233.57,4204.26,756.77,4961.03
11671,1948,20000442,539,15,232.35,3485.25,627.35,4112.6
11672,1948,20000442,497,12,20.4,244.8,44.06,288.86
11673,1948,20000442,455,16,217.45,3479.2,626.26,4105.46
11674,1948,20000442,188,30,219.6,6588.0,1185.84,7773.84
11675,1949,20000284,158,19,72.35,1374.65,247.44,1622.09
11676,1949,20000284,492,28,55.79,1562.12,281.18,1843.3
11677,1949,20000284,145,23,31.82,731.86,131.73,863.59
11678,1949,20000284,389,17,203.09,3452.53,621.46,4073.99
11679,1950,20000447,232,22,27.72,609.84,109.77,719.61
11680,1950,20000447,353,31,25.63,794.53,143.02,937.55
11681,1950,20000447,224,25,172.36,4309.0,775.62,5084.62
11682,1950,20000447,117,22,25.67,564.74,101.65,666.39
11683,1950,20000447,206,17,170.33,2895.61,521.21,3416.82
11684,1950,20000447,148,22,31.82,700.04,126.01,826.05
11685,1950,20000447,135,30,109.17,3275.1,589.52,3864.62
11686,1951,20000507,345,21,139.51,2929.71,527.35,3457.06
11687,1951,20000507,427,25,62.12,1553.0,279.54,1832.54
11688,1951,20000507,461,18,204.49,3680.82,662.55,4343.37
11689,1951,20000507,482,18,169.94,3058.92,550.61,3609.53
11690,1951,20000507,28,26,74.2,1929.2,347.26,2276.46
11691,1951,20000507,328,16,94.46,1511.36,272.04,1783.4
11692,1951,20000507,514,24,180.87,4340.88,781.36,5122.24
11693,1951,20000507,99,21,19.55,410.55,73.9,484.45
11694,1952,20000254,115,23,25.67,590.41,106.27,696.68
11695,1952,20000254,540,19,232.35,4414.65,794.64,5209.29
11696,1952,20000254,169,22,69.94,1538.68,276.96,1815.64
11697,1952,20000254,277,30,157.03,4710.9,847.96,5558.86
11698,1952,20000254,103,14,192.09,2689.26,484.07,3173.33
11699,1952,20000254,427,28,62.12,1739.36,313.08,2052.44
11700,1953,20000070,176,17,81.37,1383.29,248.99,1632.28
11701,1953,20000070,495,14,20.4,285.6,51.41,337.01
11702,1953,20000070,169,19,69.94,1328.86,239.19,1568.05
11703,1953,20000070,499,21,112.58,2364.18,425.55,2789.73
11704,1953,20000070,11,14,169.26,2369.64,426.54,2796.18
11705,1953,20000070,225,30,89.14,2674.2,481.36,3155.56
11706,1954,20000540,286,21,150.44,3159.24,568.66,3727.9
11707,1954,20000540,142,23,182.52,4197.96,755.63,4953.59
11708,1954,20000540,358,25,225.71,5642.75,1015.69,6658.44
11709,1954,20000540,324,22,228.41,5025.02,904.5,5929.52
11710,1954,20000540,303,36,83.03,2989.08,538.03,3527.11
11711,1954,20000540,514,19,180.87,3436.53,618.58,4055.11
11712,1954,20000540,26,12,37.93,455.16,81.93,537.09
11713,1954,20000540,140,10,116.09,1160.9,208.96,1369.86
11714,1955,20000043,441,21,80.94,1699.74,305.95,2005.69
11715,1955,20000043,105,17,192.09,3265.53,587.8,3853.33
11716,1955,20000043,176,21,81.37,1708.77,307.58,2016.35
11717,1955,20000043,515,16,212.94,3407.04,613.27,4020.31
11718,1955,20000043,372,18,40.38,726.84,130.83,857.67
11719,1955,20000043,295,13,83.6,1086.8,195.62,1282.42
11720,1955,20000043,124,16,120.2,1923.2,346.18,2269.38
11721,1956,20000298,474,20,110.26,2205.2,396.94,2602.14
11722,1956,20000298,494,32,55.79,1785.28,321.35,2106.63
11723,1956,20000298,539,12,232.35,2788.2,501.88,3290.08
11724,1956,20000298,273,28,163.63,4581.64,824.7,5406.34
11725,1956,20000298,144,20,182.52,3650.4,657.07,4307.47
11726,1957,20000294,470,25,65.0,1625.0,292.5,1917.5
11727,1957,20000294,158,23,72.35,1664.05,299.53,1963.58
11728,1957,20000294,237,16,163.98,2623.68,472.26,3095.94
11729,1957,20000294,173,19,81.37,1546.03,278.29,1824.32
11730,1957,20000294,494,26,55.79,1450.54,261.1,1711.64
11731,1957,20000294,282,22,241.87,5321.14,957.81,6278.95
11732,1957,20000294,528,21,210.66,4423.86,796.29,5220.15
11733,1957,20000294,328,14,94.46,1322.44,238.04,1560.48
11734,1958,20000285,419,20,157.27,3145.4,566.17,3711.57
11735,1958,20000285,247,23,53.88,1239.24,223.06,1462.3
11736,1958,20000285,456,20,217.45,4349.0,782.82,5131.82
11737,1958,20000285,286,26,150.44,3911.44,704.06,4615.5
11738,1958,20000285,117,23,25.67,590.41,106.27,696.68
11739,1959,20000073,115,25,25.67,641.75,115.52,757.26
11740,1959,20000073,324,22,228.41,5025.02,904.5,5929.52
11741,1959,20000073,225,22,89.14,1961.08,352.99,2314.07
11742,1959,20000073,277,27,157.03,4239.81,763.17,5002.98
11743,1959,20000073,525,23,218.78,5031.94,905.75,5937.69
11744,1959,20000073,87,16,201.09,3217.44,579.14,3796.58
11745,1959,20000073,539,17,232.35,3949.95,710.99,4660.94
11746,1959,20000073,337,20,169.55,3391.0,610.38,4001.38
11747,1960,20000306,283,24,171.15,4107.6,739.37,4846.97
11748,1960,20000306,163,21,177.92,3736.32,672.54,4408.86
11749,1960,20000306,224,27,172.36,4653.72,837.67,5491.39
11750,1960,20000306,340,26,199.96,5198.96,935.81,6134.77
11751,1960,20000306,1,23,144.14,3315.22,596.74,3911.96
11752,1960,20000306,117,24,25.67,616.08,110.89,726.97
11753,1960,20000306,135,28,109.17,3056.76,550.22,3606.98
11754,1960,20000306,158,20,72.35,1447.0,260.46,1707.46
11755,1961,20000121,354,23,25.63,589.49,106.11,695.6
11756,1961,20000121,424,28,58.3,1632.4,293.83,1926.23
11757,1961,20000121,414,19,86.29,1639.51,295.11,1934.62
11758,1961,20000121,240,16,233.57,3737.12,672.68,4409.8
11759,1961,20000121,232,24,27.72,665.28,119.75,785.03
11760,1961,20000121,250,15,164.17,2462.55,443.26,2905.81
11761,1961,20000121,140,14,116.09,1625.26,292.55,1917.81
11762,1961,20000121,283,24,171.15,4107.6,739.37,4846.97
11763,1962,20000391,113,25,37.35,933.75,168.07,1101.83
11764,1962,20000391,406,22,107.89,2373.58,427.24,2800.82
11765,1962,20000391,278,27,157.03,4239.81,763.17,5002.98
11766,1962,20000391,368,26,194.01,5044.26,907.97,5952.23
11767,1962,20000391,324,23,228.41,5253.43,945.62,6199.05
11768,1963,20000464,129,29,103.18,2992.22,538.6,3530.82
11769,1963,20000464,403,21,160.41,3368.61,606.35,3974.96
11770,1963,20000464,135,32,109.17,3493.44,628.82,4122.26
11771,1963,20000464,250,19,164.17,3119.23,561.46,3680.69
11772,1963,20000464,298,13,83.6,1086.8,195.62,1282.42
11773,1963,20000464,224,23,172.36,3964.28,713.57,4677.85
11774,1964,20000541,398,12,242.8,2913.6,524.45,3438.05
11775,1964,20000541,421,20,157.27,3145.4,566.17,3711.57
11776,1964,20000541,225,24,89.14,2139.36,385.08,2524.44
11777,1964,20000541,534,19,166.73,3167.87,570.22,3738.09
11778,1964,20000541,92,14,246.85,3455.9,622.06,4077.96
11779,1964,20000541,129,27,103.18,2785.86,501.45,3287.31
11780,1965,20000143,277,28,157.03,4396.84,791.43,5188.27
11781,1965,20000143,300,27,83.03,2241.81,403.53,2645.34
11782,1965,20000143,178,18,192.86,3471.48,624.87,4096.35
11783,1965,20000143,348,22,139.51,3069.22,552.46,3621.68
11784,1965,20000143,371,15,40.38,605.7,109.03,714.73
11785,1965,20000143,106,24,31.44,754.56,135.82,890.38
11786,1965,20000143,485,18,169.94,3058.92,550.61,3609.53
11787,1965,20000143,145,24,31.82,763.68,137.46,901.14
11788,1966,20000003,145,23,31.82,731.86,131.73,863.59
11789,1966,20000003,377,23,167.53,3853.19,693.57,4546.76
11790,1966,20000003,121,23,170.88,3930.24,707.44,4637.68
11791,1966,20000003,228,26,203.11,5280.86,950.55,6231.41
11792,1967,20000127,105,16,192.09,3073.44,553.22,3626.66
11793,1967,20000127,303,36,83.03,2989.08,538.03,3527.11
11794,1967,20000127,282,21,241.87,5079.27,914.27,5993.54
11795,1967,20000127,117,20,25.67,513.4,92.41,605.81
11796,1967,20000127,148,27,31.82,859.14,154.65,1013.79
11797,1967,20000127,508,22,227.95,5014.9,902.68,5917.58
11798,1967,20000127,9,18,23.48,422.64,76.08,498.72
11799,1967,20000127,158,22,72.35,1591.7,286.51,1878.21
11800,1968,20000231,14,18,75.96,1367.28,246.11,1613.39
11801,1968,20000231,224,26,172.36,4481.36,806.64,5288.0
