Venta_ID,Fecha_Registro,Fecha_Envio,Estado,Monto_Total,Fecha_ID
2297,2022-09-24,2022-09-25,Completada,21988.28,998
2298,2022-09-25,2022-09-30,Completada,28982.23,999
2299,2022-09-25,2022-09-28,Completada,17018.3,999
2300,2022-09-25,2022-09-26,Completada,23787.05,999
2301,2022-09-26,2022-09-27,Completada,15514.77,1000
2302,2022-09-26,2022-09-27,Completada,19288.16,1000
2303,2022-09-26,2022-09-27,Completada,30935.66,1000
2304,2022-09-27,2022-10-02,Completada,24802.65,1001
2305,2022-09-27,,Pendiente,16595.42,1001
2306,2022-09-27,,Cancelada,18320.63,1001
2307,2022-09-28,2022-10-02,Completada,22307.14,1002
2308,2022-09-28,2022-09-30,Completada,18801.36,1002
2309,2022-09-28,,Pendiente,22710.99,1002
2310,2022-09-29,2022-10-01,Completada,18389.57,1003
2311,2022-09-29,2022-10-04,Completada,29778.06,1003
2312,2022-09-29,,Pendiente,28960.96,1003
2313,2022-09-30,,Pendiente,25044.86,1004
2314,2022-09-30,2022-10-05,Completada,23314.87,1004
2315,2022-09-30,2022-10-02,Completada,28044.18,1004
2316,2022-10-01,2022-10-02,Completada,28950.4,1005
2317,2022-10-01,2022-10-02,Completada,8204.73,1005
2318,2022-10-01,,Pendiente,23155.87,1005
2319,2022-10-02,2022-10-07,Completada,20378.7,1006
2320,2022-10-02,2022-10-05,Completada,18886.66,1006
2321,2022-10-02,2022-10-05,Completada,19322.35,1006
2322,2022-10-03,2022-10-08,Completada,21078.0,1007
2323,2022-10-03,2022-10-05,Completada,20036.53,1007
2324,2022-10-03,2022-10-08,Completada,21045.41,1007
2325,2022-10-04,2022-10-05,Completada,14724.89,1008
2326,2022-10-04,2022-10-08,Completada,15049.44,1008
2327,2022-10-04,2022-10-09,Completada,11109.0,1008
2328,2022-10-05,2022-10-07,Completada,25231.44,1009
2329,2022-10-05,,Pendiente,12821.06,1009
2330,2022-10-05,2022-10-06,Completada,17227.92,1009
2331,2022-10-06,2022-10-08,Completada,13701.43,1010
2332,2022-10-06,2022-10-11,Completada,6941.49,1010
2333,2022-10-06,2022-10-08,Completada,11840.35,1010
2334,2022-10-07,2022-10-08,Completada,23289.81,1011
2335,2022-10-07,2022-10-08,Completada,15889.33,1011
2336,2022-10-07,2022-10-09,Completada,15349.38,1011
2337,2022-10-08,2022-10-09,Completada,11996.17,1012
2338,2022-10-08,2022-10-12,Completada,23574.05,1012
2339,2022-10-08,2022-10-10,Completada,12180.15,1012
2340,2022-10-09,2022-10-12,Completada,11869.74,1013
2341,2022-10-09,2022-10-13,Completada,33036.43,1013
2342,2022-10-09,2022-10-14,Completada,22942.28,1013
2343,2022-10-10,2022-10-15,Completada,19498.58,1014
2344,2022-10-10,2022-10-14,Completada,23585.53,1014
2345,2022-10-10,2022-10-13,Completada,7446.91,1014
2346,2022-10-11,,Pendiente,22761.38,1015
2347,2022-10-11,2022-10-16,Completada,17039.06,1015
2348,2022-10-11,2022-10-14,Completada,19817.77,1015
2349,2022-10-12,2022-10-15,Completada,29821.27,1016
2350,2022-10-12,2022-10-13,Completada,9428.48,1016
2351,2022-10-12,2022-10-15,Completada,25989.5,1016
2352,2022-10-13,2022-10-17,Completada,17237.49,1017
2353,2022-10-13,2022-10-16,Completada,21346.58,1017
2354,2022-10-13,2022-10-14,Completada,16379.8,1017
2355,2022-10-14,2022-10-19,Completada,22854.71,1018
2356,2022-10-14,2022-10-17,Completada,22128.37,1018
2357,2022-10-14,2022-10-15,Completada,21310.87,1018
2358,2022-10-15,2022-10-19,Completada,13130.63,1019
2359,2022-10-15,2022-10-16,Completada,29052.77,1019
2360,2022-10-15,2022-10-16,Completada,17276.12,1019
2361,2022-10-16,2022-10-19,Completada,14931.66,1020
2362,2022-10-16,2022-10-17,Completada,19358.66,1020
2363,2022-10-16,2022-10-17,Completada,36037.39,1020
2364,2022-10-17,,Pendiente,18948.46,1021
2365,2022-10-17,2022-10-20,Completada,14689.81,1021
2366,2022-10-17,2022-10-21,Completada,23855.61,1021
2367,2022-10-18,2022-10-20,Completada,9977.68,1022
2368,2022-10-18,2022-10-19,Completada,13834.25,1022
2369,2022-10-18,,Pendiente,21018.04,1022
2370,2022-10-19,2022-10-21,Completada,10154.78,1023
2371,2022-10-19,2022-10-20,Completada,28960.09,1023
2372,2022-10-19,2022-10-21,Completada,4767.36,1023
2373,2022-10-20,2022-10-24,Completada,14490.05,1024
2374,2022-10-20,2022-10-25,Completada,9134.69,1024
2375,2022-10-20,,Pendiente,24066.95,1024
2376,2022-10-21,2022-10-22,Completada,25052.66,1025
2377,2022-10-21,2022-10-22,Completada,21725.24,1025
2378,2022-10-21,2022-10-26,Completada,28916.46,1025
2379,2022-10-22,2022-10-23,Completada,13614.45,1026
2380,2022-10-22,2022-10-25,Completada,20468.16,1026
2381,2022-10-22,2022-10-23,Completada,21768.99,1026
2382,2022-10-23,,Cancelada,9082.7,1027
2383,2022-10-23,2022-10-26,Completada,24890.22,1027
2384,2022-10-23,2022-10-24,Completada,34485.18,1027
2385,2022-10-24,2022-10-27,Completada,36415.51,1028
2386,2022-10-24,,Pendiente,15591.54,1028
2387,2022-10-24,2022-10-25,Completada,15672.28,1028
2388,2022-10-25,2022-10-30,Completada,13520.2,1029
2389,2022-10-25,,Pendiente,20298.74,1029
2390,2022-10-25,2022-10-26,Completada,31845.5,1029
2391,2022-10-26,2022-10-27,Completada,30598.06,1030
2392,2022-10-26,2022-10-30,Completada,17886.29,1030
2393,2022-10-26,2022-10-30,Completada,31202.95,1030
2394,2022-10-27,2022-10-29,Completada,10470.33,1031
2395,2022-10-27,2022-10-28,Completada,32601.45,1031
2396,2022-10-27,2022-11-01,Completada,25948.77,1031
2397,2022-10-28,2022-10-29,Completada,16808.79,1032
2398,2022-10-28,2022-10-31,Completada,18146.23,1032
2399,2022-10-28,,Pendiente,16865.12,1032
2400,2022-10-29,,Pendiente,8908.7,1033
2401,2022-10-29,2022-10-31,Completada,17799.86,1033
2402,2022-10-29,2022-11-03,Completada,17884.86,1033
2403,2022-10-30,2022-11-01,Completada,10104.62,1034
2404,2022-10-30,2022-11-01,Completada,21249.44,1034
2405,2022-10-30,2022-10-31,Completada,15866.74,1034
2406,2022-10-31,2022-11-01,Completada,8590.41,1035
2407,2022-10-31,2022-11-05,Completada,25067.88,1035
2408,2022-10-31,2022-11-05,Completada,18898.22,1035
2409,2022-11-01,2022-11-04,Completada,19241.2,1036
2410,2022-11-01,2022-11-02,Completada,7190.86,1036
2411,2022-11-01,2022-11-04,Completada,24629.78,1036
2412,2022-11-02,,Pendiente,22936.34,1037
2413,2022-11-02,2022-11-03,Completada,21923.08,1037
2414,2022-11-02,,Pendiente,15586.27,1037
2415,2022-11-03,2022-11-07,Completada,15367.18,1038
2416,2022-11-03,2022-11-04,Completada,18681.27,1038
2417,2022-11-03,2022-11-08,Completada,19252.52,1038
2418,2022-11-04,,Pendiente,6786.43,1039
2419,2022-11-04,2022-11-09,Completada,10699.48,1039
2420,2022-11-04,2022-11-06,Completada,22566.63,1039
2421,2022-11-05,2022-11-07,Completada,13446.7,1040
2422,2022-11-05,,Cancelada,17042.7,1040
2423,2022-11-05,,Pendiente,15275.74,1040
2424,2022-11-06,,Pendiente,10939.69,1041
2425,2022-11-06,2022-11-11,Completada,22974.22,1041
2426,2022-11-06,2022-11-10,Completada,28195.34,1041
2427,2022-11-07,,Cancelada,17551.32,1042
2428,2022-11-07,2022-11-08,Completada,19296.94,1042
2429,2022-11-07,2022-11-12,Completada,22124.67,1042
2430,2022-11-08,,Pendiente,28132.65,1043
2431,2022-11-08,2022-11-09,Completada,23139.82,1043
2432,2022-11-08,2022-11-13,Completada,10983.59,1043
2433,2022-11-09,2022-11-10,Completada,13581.99,1044
2434,2022-11-09,2022-11-12,Completada,17424.22,1044
2435,2022-11-09,2022-11-10,Completada,18563.29,1044
2436,2022-11-10,2022-11-11,Completada,15255.16,1045
2437,2022-11-10,2022-11-12,Completada,21272.02,1045
2438,2022-11-10,,Cancelada,13167.78,1045
2439,2022-11-11,2022-11-16,Completada,25738.97,1046
2440,2022-11-11,2022-11-16,Completada,8600.56,1046
2441,2022-11-11,,Pendiente,10639.2,1046
2442,2022-11-12,2022-11-14,Completada,26711.67,1047
2443,2022-11-12,2022-11-16,Completada,33201.75,1047
2444,2022-11-12,,Pendiente,18192.32,1047
2445,2022-11-13,2022-11-14,Completada,20913.72,1048
2446,2022-11-13,2022-11-14,Completada,24018.68,1048
2447,2022-11-13,2022-11-14,Completada,15875.4,1048
2448,2022-11-14,,Cancelada,12255.38,1049
2449,2022-11-14,,Pendiente,26904.0,1049
2450,2022-11-14,,Cancelada,23524.33,1049
2451,2022-11-15,2022-11-17,Completada,15084.55,1050
2452,2022-11-15,2022-11-16,Completada,15760.06,1050
2453,2022-11-15,2022-11-18,Completada,21068.23,1050
2454,2022-11-16,2022-11-17,Completada,23443.57,1051
2455,2022-11-16,2022-11-17,Completada,15066.4,1051
2456,2022-11-16,2022-11-19,Completada,19786.07,1051
2457,2022-11-17,2022-11-22,Completada,23184.65,1052
2458,2022-11-17,,Cancelada,20259.24,1052
2459,2022-11-17,,Cancelada,26623.32,1052
2460,2022-11-18,2022-11-20,Completada,27395.05,1053
2461,2022-11-18,2022-11-23,Completada,26493.15,1053
2462,2022-11-18,2022-11-21,Completada,13434.56,1053
2463,2022-11-19,2022-11-24,Completada,22540.5,1054
2464,2022-11-19,2022-11-21,Completada,12912.53,1054
2465,2022-11-19,2022-11-21,Completada,22426.32,1054
2466,2022-11-20,2022-11-23,Completada,16128.86,1055
2467,2022-11-20,2022-11-23,Completada,30521.53,1055
2468,2022-11-20,2022-11-23,Completada,16282.33,1055
2469,2022-11-21,2022-11-25,Completada,15561.64,1056
2470,2022-11-21,2022-11-26,Completada,21254.76,1056
2471,2022-11-21,2022-11-24,Completada,16797.55,1056
2472,2022-11-22,2022-11-23,Completada,19632.23,1057
2473,2022-11-22,2022-11-27,Completada,17610.58,1057
2474,2022-11-22,2022-11-26,Completada,15337.69,1057
2475,2022-11-23,2022-11-26,Completada,11798.04,1058
2476,2022-11-23,2022-11-24,Completada,27069.72,1058
2477,2022-11-23,2022-11-25,Completada,26812.78,1058
2478,2022-11-24,2022-11-26,Completada,18907.65,1059
2479,2022-11-24,2022-11-26,Completada,14043.84,1059
2480,2022-11-24,2022-11-25,Completada,26900.77,1059
2481,2022-11-25,2022-11-26,Completada,17278.52,1060
2482,2022-11-25,2022-11-28,Completada,21093.91,1060
2483,2022-11-25,2022-11-27,Completada,22384.2,1060
2484,2022-11-26,,Pendiente,19433.42,1061
2485,2022-11-26,2022-11-29,Completada,17427.18,1061
2486,2022-11-26,2022-11-29,Completada,22606.46,1061
2487,2022-11-27,2022-11-28,Completada,18012.61,1062
2488,2022-11-27,2022-11-30,Completada,19827.81,1062
2489,2022-11-27,2022-11-28,Completada,31388.47,1062
2490,2022-11-28,2022-12-02,Completada,11682.47,1063
2491,2022-11-28,2022-12-03,Completada,17973.96,1063
2492,2022-11-28,2022-11-30,Completada,18082.42,1063
2493,2022-11-29,2022-11-30,Completada,22513.07,1064
2494,2022-11-29,2022-12-04,Completada,16027.97,1064
2495,2022-11-29,2022-12-03,Completada,13747.27,1064
2496,2022-11-30,2022-12-01,Completada,8616.2,1065
2497,2022-11-30,2022-12-02,Completada,17205.24,1065
2498,2022-11-30,2022-12-01,Completada,15957.7,1065
2499,2022-12-01,,Cancelada,37473.64,1066
2500,2022-12-01,2022-12-06,Completada,8921.88,1066
2501,2022-12-01,2022-12-04,Completada,20600.41,1066
2502,2022-12-01,,Pendiente,10592.9,1066
2503,2022-12-01,2022-12-02,Completada,16653.5,1066
2504,2022-12-02,2022-12-07,Completada,13189.57,1067
2505,2022-12-02,2022-12-07,Completada,10391.17,1067
2506,2022-12-02,2022-12-06,Completada,19479.2,1067
2507,2022-12-02,2022-12-07,Completada,11195.44,1067
2508,2022-12-02,,Cancelada,20457.05,1067
2509,2022-12-03,,Cancelada,12429.19,1068
2510,2022-12-03,2022-12-05,Completada,22188.57,1068
2511,2022-12-03,2022-12-04,Completada,10646.69,1068
2512,2022-12-03,2022-12-08,Completada,11314.24,1068
2513,2022-12-03,2022-12-04,Completada,29701.44,1068
2514,2022-12-04,2022-12-08,Completada,27024.55,1069
2515,2022-12-04,,Pendiente,9393.51,1069
2516,2022-12-04,2022-12-08,Completada,15208.55,1069
2517,2022-12-04,2022-12-09,Completada,31248.68,1069
2518,2022-12-04,2022-12-09,Completada,18925.76,1069
2519,2022-12-05,,Pendiente,12497.75,1070
2520,2022-12-05,,Pendiente,15667.2,1070
2521,2022-12-05,2022-12-08,Completada,19679.51,1070
2522,2022-12-05,2022-12-08,Completada,20972.08,1070
2523,2022-12-05,,Pendiente,15590.66,1070
2524,2022-12-06,2022-12-09,Completada,22826.35,1071
2525,2022-12-06,2022-12-07,Completada,14084.41,1071
2526,2022-12-06,2022-12-08,Completada,12254.39,1071
2527,2022-12-06,2022-12-09,Completada,11265.03,1071
2528,2022-12-06,2022-12-10,Completada,8526.56,1071
2529,2022-12-07,2022-12-10,Completada,20835.44,1072
2530,2022-12-07,2022-12-09,Completada,18858.71,1072
2531,2022-12-07,2022-12-10,Completada,12218.28,1072
2532,2022-12-07,2022-12-10,Completada,10726.65,1072
2533,2022-12-07,2022-12-12,Completada,26862.79,1072
2534,2022-12-08,2022-12-12,Completada,30549.67,1073
2535,2022-12-08,2022-12-10,Completada,16257.56,1073
2536,2022-12-08,2022-12-13,Completada,31270.67,1073
2537,2022-12-08,,Pendiente,31356.74,1073
2538,2022-12-08,2022-12-12,Completada,25954.81,1073
2539,2022-12-09,,Pendiente,26456.67,1074
2540,2022-12-09,2022-12-14,Completada,21736.55,1074
2541,2022-12-09,2022-12-10,Completada,19747.63,1074
2542,2022-12-09,2022-12-10,Completada,17366.21,1074
2543,2022-12-09,2022-12-11,Completada,11983.76,1074
2544,2022-12-10,2022-12-13,Completada,21711.62,1075
2545,2022-12-10,2022-12-13,Completada,16613.99,1075
2546,2022-12-10,2022-12-11,Completada,17071.29,1075
2547,2022-12-10,,Cancelada,12611.86,1075
2548,2022-12-10,2022-12-12,Completada,24155.79,1075
2549,2022-12-11,2022-12-16,Completada,24950.76,1076
2550,2022-12-11,2022-12-12,Completada,22364.5,1076
2551,2022-12-11,2022-12-13,Completada,20775.15,1076
2552,2022-12-11,2022-12-14,Completada,17398.19,1076
2553,2022-12-11,2022-12-16,Completada,26396.33,1076
2554,2022-12-12,2022-12-15,Completada,13610.39,1077
2555,2022-12-12,2022-12-13,Completada,14953.12,1077
2556,2022-12-12,2022-12-16,Completada,16396.72,1077
2557,2022-12-12,2022-12-16,Completada,30525.19,1077
2558,2022-12-12,2022-12-15,Completada,21437.48,1077
2559,2022-12-13,2022-12-17,Completada,20924.63,1078
2560,2022-12-13,2022-12-14,Completada,12589.29,1078
2561,2022-12-13,2022-12-15,Completada,32632.66,1078
2562,2022-12-13,,Pendiente,31056.12,1078
2563,2022-12-13,,Pendiente,15627.63,1078
2564,2022-12-14,2022-12-15,Completada,20271.49,1079
2565,2022-12-14,,Pendiente,19608.64,1079
2566,2022-12-14,2022-12-17,Completada,16805.87,1079
2567,2022-12-14,2022-12-18,Completada,19945.41,1079
2568,2022-12-14,2022-12-18,Completada,21181.95,1079
2569,2022-12-15,2022-12-19,Completada,27291.32,1080
2570,2022-12-15,2022-12-20,Completada,9999.96,1080
2571,2022-12-15,2022-12-17,Completada,24438.86,1080
2572,2022-12-15,2022-12-17,Completada,10655.21,1080
2573,2022-12-15,2022-12-16,Completada,24545.17,1080
2574,2022-12-16,2022-12-17,Completada,20562.15,1081
2575,2022-12-16,2022-12-19,Completada,21767.69,1081
2576,2022-12-16,,Pendiente,8045.89,1081
2577,2022-12-16,2022-12-18,Completada,25690.97,1081
2578,2022-12-16,2022-12-21,Completada,18623.51,1081
2579,2022-12-17,2022-12-21,Completada,10082.13,1082
2580,2022-12-17,,Pendiente,10723.28,1082
2581,2022-12-17,2022-12-21,Completada,30175.39,1082
2582,2022-12-17,2022-12-21,Completada,15469.74,1082
2583,2022-12-17,2022-12-21,Completada,12860.79,1082
2584,2022-12-18,2022-12-23,Completada,19906.92,1083
2585,2022-12-18,2022-12-19,Completada,13569.3,1083
2586,2022-12-18,2022-12-19,Completada,15428.68,1083
2587,2022-12-18,2022-12-23,Completada,20746.19,1083
2588,2022-12-18,2022-12-23,Completada,9521.15,1083
2589,2022-12-19,2022-12-21,Completada,16525.84,1084
2590,2022-12-19,2022-12-22,Completada,25524.34,1084
2591,2022-12-19,,Pendiente,36820.78,1084
2592,2022-12-19,2022-12-22,Completada,23365.68,1084
2593,2022-12-19,2022-12-22,Completada,28566.24,1084
2594,2022-12-20,2022-12-25,Completada,21016.63,1085
2595,2022-12-20,2022-12-24,Completada,22930.04,1085
2596,2022-12-20,2022-12-23,Completada,18672.63,1085
2597,2022-12-20,2022-12-23,Completada,21359.13,1085
2598,2022-12-20,,Cancelada,20541.02,1085
2599,2022-12-21,2022-12-23,Completada,22793.32,1086
2600,2022-12-21,2022-12-22,Completada,30228.24,1086
2601,2022-12-21,,Pendiente,18083.63,1086
2602,2022-12-21,2022-12-23,Completada,23476.6,1086
2603,2022-12-21,,Pendiente,14109.7,1086
2604,2022-12-22,2022-12-23,Completada,9814.66,1087
2605,2022-12-22,2022-12-23,Completada,14873.62,1087
2606,2022-12-22,2022-12-25,Completada,14225.48,1087
2607,2022-12-22,2022-12-25,Completada,16538.09,1087
2608,2022-12-22,2022-12-24,Completada,19996.28,1087
2609,2022-12-23,2022-12-25,Completada,21904.92,1088
2610,2022-12-23,2022-12-27,Completada,11949.3,1088
2611,2022-12-23,,Cancelada,37377.67,1088
2612,2022-12-23,2022-12-25,Completada,14708.26,1088
2613,2022-12-23,2022-12-27,Completada,11130.66,1088
2614,2022-12-24,2022-12-25,Completada,9060.05,1089
2615,2022-12-24,,Cancelada,15730.95,1089
2616,2022-12-24,2022-12-29,Completada,14173.99,1089
2617,2022-12-24,2022-12-28,Completada,11595.13,1089
2618,2022-12-24,2022-12-26,Completada,31394.3,1089
2619,2022-12-25,2022-12-29,Completada,15661.98,1090
2620,2022-12-25,,Pendiente,17327.31,1090
2621,2022-12-25,2022-12-27,Completada,18341.23,1090
2622,2022-12-25,2022-12-29,Completada,13968.44,1090
2623,2022-12-25,2022-12-27,Completada,13652.24,1090
2624,2022-12-26,2022-12-28,Completada,13493.25,1091
2625,2022-12-26,2022-12-31,Completada,28893.13,1091
2626,2022-12-26,2022-12-27,Completada,27048.95,1091
2627,2022-12-26,2022-12-27,Completada,19953.81,1091
2628,2022-12-26,2022-12-30,Completada,32016.14,1091
2629,2022-12-27,2022-12-31,Completada,8965.68,1092
2630,2022-12-27,2023-01-01,Completada,13782.1,1092
2631,2022-12-27,2022-12-28,Completada,21657.71,1092
2632,2022-12-27,2022-12-31,Completada,17171.44,1092
2633,2022-12-27,2022-12-31,Completada,27796.05,1092
2634,2022-12-28,2022-12-30,Completada,31233.97,1093
2635,2022-12-28,2022-12-31,Completada,17011.34,1093
2636,2022-12-28,,Pendiente,33411.51,1093
2637,2022-12-28,2022-12-29,Completada,14531.86,1093
2638,2022-12-28,2023-01-02,Completada,20694.2,1093
2639,2022-12-29,2023-01-01,Completada,14669.05,1094
2640,2022-12-29,2022-12-31,Completada,29987.56,1094
2641,2022-12-29,2023-01-03,Completada,17529.54,1094
2642,2022-12-29,2022-12-31,Completada,21803.21,1094
2643,2022-12-29,,Pendiente,20294.52,1094
2644,2022-12-30,2023-01-03,Completada,23869.75,1095
2645,2022-12-30,2023-01-02,Completada,8132.73,1095
2646,2022-12-30,2022-12-31,Completada,18344.47,1095
2647,2022-12-30,2023-01-03,Completada,34297.15,1095
2648,2022-12-30,,Cancelada,19301.1,1095
2649,2022-12-31,2023-01-05,Completada,26373.09,1096
2650,2022-12-31,2023-01-04,Completada,19723.51,1096
2651,2022-12-31,,Cancelada,14871.72,1096
2652,2022-12-31,2023-01-05,Completada,11581.44,1096
2653,2022-12-31,2023-01-02,Completada,17831.54,1096
2654,2023-01-01,2023-01-05,Completada,12947.29,1097
2655,2023-01-01,2023-01-02,Completada,10284.25,1097
2656,2023-01-01,2023-01-05,Completada,22110.11,1097
2657,2023-01-01,2023-01-05,Completada,13401.86,1097
2658,2023-01-02,2023-01-07,Completada,21580.61,1098
2659,2023-01-02,2023-01-03,Completada,19291.09,1098
2660,2023-01-02,2023-01-07,Completada,18766.91,1098
2661,2023-01-02,2023-01-05,Completada,24086.99,1098
2662,2023-01-03,2023-01-07,Completada,27278.1,1099
2663,2023-01-03,2023-01-07,Completada,22436.25,1099
2664,2023-01-03,,Pendiente,26589.62,1099
2665,2023-01-03,,Pendiente,23663.11,1099
2666,2023-01-04,,Pendiente,15287.32,1100
2667,2023-01-04,2023-01-06,Completada,12603.54,1100
2668,2023-01-04,2023-01-05,Completada,32908.22,1100
2669,2023-01-04,2023-01-05,Completada,29267.52,1100
2670,2023-01-05,,Pendiente,18272.47,1101
2671,2023-01-05,2023-01-10,Completada,23623.42,1101
2672,2023-01-05,2023-01-09,Completada,13608.64,1101
2673,2023-01-05,2023-01-06,Completada,26450.49,1101
2674,2023-01-06,2023-01-09,Completada,19027.13,1102
2675,2023-01-06,2023-01-11,Completada,13358.68,1102
2676,2023-01-06,2023-01-07,Completada,16726.14,1102
2677,2023-01-06,2023-01-09,Completada,24770.36,1102
2678,2023-01-07,2023-01-08,Completada,17570.02,1103
2679,2023-01-07,2023-01-09,Completada,22923.6,1103
2680,2023-01-07,2023-01-12,Completada,9125.69,1103
2681,2023-01-07,2023-01-10,Completada,20129.24,1103
2682,2023-01-08,2023-01-13,Completada,14286.15,1104
2683,2023-01-08,2023-01-09,Completada,6739.26,1104
2684,2023-01-08,2023-01-11,Completada,22502.31,1104
2685,2023-01-08,2023-01-12,Completada,31154.9,1104
2686,2023-01-09,,Cancelada,15330.21,1105
2687,2023-01-09,,Pendiente,30362.63,1105
2688,2023-01-09,2023-01-11,Completada,25008.54,1105
2689,2023-01-09,2023-01-10,Completada,12621.77,1105
2690,2023-01-10,2023-01-11,Completada,22237.34,1106
2691,2023-01-10,2023-01-12,Completada,28225.24,1106
2692,2023-01-10,2023-01-13,Completada,36068.32,1106
2693,2023-01-10,2023-01-15,Completada,15388.29,1106
2694,2023-01-11,2023-01-15,Completada,14555.89,1107
2695,2023-01-11,2023-01-15,Completada,17249.28,1107
2696,2023-01-11,2023-01-13,Completada,11584.7,1107
2697,2023-01-11,2023-01-12,Completada,8785.56,1107
2698,2023-01-12,2023-01-13,Completada,21702.29,1108
2699,2023-01-12,2023-01-17,Completada,18459.49,1108
